kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,amount
"403879","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0222","2",100000000
"403879","032","03212","521211","03212DL","2376","ABW","2","A","0","00000001","0222","2",53980000
"403879","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0222","2",507355000
"403879","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","0222","2",266500000
"403879","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0222","2",7560000
"403879","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","0222","2",52516000
"403879","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0222","2",56000
"403826","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","2251","2",34923000
"403826","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","2251","2",2640000
"403826","032","03212","521211","03212WA","2378","EBC","2","A","0","00000001","2251","2",400000
"403826","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2251","2",122456000
"403838","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","2451","2",34306000
"403838","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2451","2",581800000
"403838","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2451","2",304938000
"403838","032","03212","521219","03212DL","2376","QDD","2","A","0","00000001","2451","2",46200000
"403838","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","2451","2",75300000
"403838","032","03212","521211","03212DL","2376","ABW","2","A","0","00000001","2451","2",10600000
"427582","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1312","2",170776000
"427582","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1312","2",78198000
"427582","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","1312","2",185799000
"427582","032","03212","521832","03212WA","2378","EBA","2","A","0","00000001","1312","2",2600000
"427582","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","1312","2",413000000
"427582","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1312","2",2771013000
"403839","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","1905","2",60000000
"403839","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","1905","2",121250000
"403839","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1905","2",129792000
"403839","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","1905","2",118659000
"427618","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","2151","2",599100000
"238755","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2151","2",1215668000
"238755","032","03212","521211","03212DL","2375","ABW","2","A","0","00000001","2151","2",120000000
"238755","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","2151","2",810700000
"238755","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2151","2",74800000
"238755","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2151","2",280498000
"238755","032","03212","522151","03212DL","2375","DCC","2","A","0","00000001","2151","2",4500000
"238755","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","2151","2",260000000
"238755","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2151","2",59940000
"238755","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","2151","2",512991000
"238755","032","03212","524119","03212DL","2375","SCC","2","A","0","00000001","2151","2",816750000
"427618","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2151","2",38000000
"427618","032","03212","533121","03212DL","2376","RBJ","2","D","0","00000001","2151","2",209761000
"238755","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2151","2",4711108000
"238755","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","2151","2",30500000
"238755","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","2151","2",1746121000
"238755","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2151","2",794298000
"238755","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2151","2",10000
"427630","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","3351","2",6507000
"427630","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","3351","2",10540000
"427630","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","3351","2",2149791000
"427630","032","03212","511152","03212WA","2378","EBA","2","A","0","00000001","3351","2",426735000
"634146","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","3351","2",3420785000
"634146","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","3351","2",96170000
"634146","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","3351","2",45408000
"634146","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","3351","2",771682000
"634146","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","3351","2",106700000
"403837","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0209","2",3885000
"403837","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0209","2",283350000
"403837","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0209","2",13741000
"403837","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0209","2",1875000
"238762","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0511","2",3600000
"238762","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0511","2",1121352000
"238762","032","03212","521211","03212DL","2375","DCC","2","A","0","00000001","0511","2",20450000
"238762","032","03212","524119","03212DL","2375","DCC","2","A","0","00000001","0511","2",1000000
"238762","032","03212","524111","03212DL","2375","DCC","2","A","0","00000001","0511","2",23550000
"238762","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0511","2",1503871000
"238762","032","03212","522151","03212DL","2375","DCC","2","D","0","00000001","0511","2",9000000
"238762","032","03212","521219","03212DL","2375","SCC","2","A","0","00000001","0511","2",64250000
"238762","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0511","2",625127000
"238762","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","0511","2",115500000
"352595","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","2007","2",14000
"403820","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","2007","2",4000000
"403820","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2007","2",1485000
"352595","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2007","2",46720000
"352595","032","03212","521219","03212DL","2376","ABW","2","A","0","00000001","2007","2",100000000
"352595","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2007","2",2500000
"237373","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0354","2",101790000
"239188","032","03212","522191","03212DL","2375","SCC","2","A","0","00000001","0354","2",2900000
"239188","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","0354","2",706648000
"237373","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0354","2",11046000
"239188","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0354","2",489740000
"239188","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0354","2",759769000
"239188","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0354","2",437558000
"239188","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0354","2",18329651000
"237373","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","0354","2",381994000
"237373","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0354","2",223633000
"239188","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0354","2",186837000
"239188","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0354","2",170000
"237373","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0354","2",8160000
"239188","032","03212","521211","03212DL","2375","ABW","2","A","0","00000001","0354","2",11400000
"237373","032","03212","533121","03212DL","2376","RBI","2","A","0","00000001","0354","2",200000000
"239188","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0354","2",3298563000
"239188","032","03212","524119","03212DL","2375","SCC","2","A","0","00000001","0354","2",2610610000
"237373","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0354","2",344596000
"239188","032","03212","524114","03212DL","2375","QDD","2","A","0","00000001","0354","2",22880000
"237373","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0354","2",84885000
"239188","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0354","2",231704000
"239188","032","03212","524111","03212DL","2375","DCC","2","A","0","00000001","0354","2",16890000
"403875","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0953","2",1392000
"403875","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","0953","2",496218000
"403875","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","0953","2",346737000
"403875","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0953","2",869070000
"403875","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0953","2",324000000
"403875","032","03212","523129","03212DL","2376","SAC","2","A","0","00000001","0953","2",152190000
"403875","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0953","2",257525000
"403875","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0953","2",1180000
"403875","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0953","2",1965636000
"403875","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0953","2",1382807000
"403875","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0953","2",1800000
"238741","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","0751","2",72847000
"238741","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0751","2",69223000
"238741","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0751","2",157735000
"238741","032","03212","524119","03212DL","2375","SCC","2","D","0","00000001","0751","2",16200000
"238741","032","03212","521211","03212DL","2375","SCC","2","D","0","00000001","0751","2",41890000
"238741","032","03212","521219","03212DL","2375","SCC","2","D","0","00000001","0751","2",1500000
"238741","032","03212","521811","03212DL","2375","QDD","2","A","0","00000001","0751","2",11400000
"238741","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0751","2",1014870000
"403827","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","2201","2",86850000
"440013","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","2202","2",800000
"440013","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2202","2",1484000
"440013","032","03212","521211","03212DL","2376","ABW","2","A","0","00000001","2202","2",11500000
"403827","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2201","2",15816122000
"403827","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2201","2",245160000
"403827","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","2201","2",86217000
"440013","032","03212","521219","03212DL","2376","ABW","2","A","0","00000001","2202","2",3000000
"440013","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2202","2",500000
"403827","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","2201","2",725645000
"440013","032","03212","532111","03212DL","2376","RAA","2","A","0","00000001","2202","2",49720000
"403827","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2201","2",1252333000
"403827","032","03212","521811","03212DL","2375","QDD","2","A","0","00000001","2201","2",6500000
"403827","032","03212","524113","03212DL","2375","QDD","2","A","0","00000001","2201","2",70200000
"440013","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","2202","2",204209000
"403828","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","1907","2",1706098000
"403828","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1907","2",540951000
"403828","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","1907","2",1321953000
"403828","032","03212","524113","03212DL","2375","BDJ","2","A","0","00000001","1907","2",38400000
